Time (s),W,X,Y,Z
8.795110226,-0.1223684,0.609876,0.7699924,0.1296777
8.814963341,-0.06966174,0.6028214,0.7741593,0.1704653
8.834817409,-0.01636942,0.5925121,0.775001,0.211335
8.854670525,0.03595084,0.5800897,0.7718851,0.2510466
8.874524593,0.08731858,0.5638384,0.7665874,0.2888475
8.894378185,0.1385008,0.5435388,0.7590219,0.3254171
8.914231300,0.1885601,0.5218151,0.7474672,0.3606581
8.934085369,0.2382795,0.4967497,0.7333012,0.3941568
8.953942776,0.2865742,0.4697333,0.7161653,0.4253947
8.973792553,0.3333878,0.4412036,0.6954578,0.4551461
8.993646145,0.3798478,0.408926,0.6732073,0.4815749
9.013499737,0.4240156,0.3766713,0.6464698,0.5069851
9.033353328,0.4672689,0.3418749,0.6177582,0.5289459
9.053206920,0.5083584,0.3059446,0.5861039,0.5487068
9.075542450,0.5520454,0.2640251,0.5476311,0.5676833
9.095395565,0.5885304,0.2254346,0.5103542,0.5822175
9.115249634,0.6211078,0.1873713,0.4701148,0.5955977
9.135102749,0.6521493,0.1476871,0.4289144,0.604607
9.154956817,0.6799617,0.1081136,0.3863593,0.6109971
9.174810886,0.7045262,0.06831424,0.3417272,0.6154884
9.194664001,0.7262402,0.02809151,0.2955626,0.6172975
9.214517593,0.7447026,-0.01110101,0.2490667,0.6163504
9.234371185,0.7608727,-0.05118052,0.200546,0.6122597
9.254224777,0.7733191,-0.09040298,0.150901,0.6063507
9.274078846,0.7805039,-0.1302747,0.09948929,0.6004761
9.293931961,0.7851769,-0.1691066,0.0489114,0.5908766
9.313786030,0.7861996,-0.2070549,-0.001427227,0.5793478
9.333639145,0.7857731,-0.2436842,-0.05207175,0.5631116
9.353493214,0.7803224,-0.2804807,-0.1031156,0.5462802
9.373346329,0.7701192,-0.317567,-0.1541436,0.5281428
9.393199921,0.7572171,-0.3524229,-0.2040063,0.5073749
9.415535450,0.7388433,-0.3901134,-0.2580782,0.4816069
9.435389042,0.7197613,-0.421824,-0.3063242,0.4547538
9.455243111,0.6965951,-0.4526686,-0.3522481,0.4270776
9.475096226,0.6711417,-0.4812333,-0.3963785,0.3968561
9.494950294,0.6430819,-0.5075793,-0.4388535,0.3644778
9.514803409,0.611781,-0.5326277,-0.4786053,0.331053
9.534657478,0.5779362,-0.5551471,-0.5173513,0.2945784
9.554511070,0.5420556,-0.5756198,-0.5523068,0.257725
9.574364185,0.503893,-0.5931346,-0.58556,0.2191579
9.594218254,0.4638113,-0.6078748,-0.6163486,0.1791906
9.614071369,0.420566,-0.6216457,-0.6434941,0.1386497
9.633925438,0.375777,-0.6322555,-0.6680828,0.09663119
9.653779507,0.3300292,-0.6403386,-0.6889614,0.0548343
9.673632622,0.2837716,-0.6445647,-0.7074513,0.01224204
9.693486214,0.236142,-0.6461055,-0.7228289,-0.03050495
9.713339806,0.187484,-0.6455212,-0.7344209,-0.07352236
9.733193397,0.1383471,-0.6403226,-0.744311,-0.1160849
9.755528927,0.0829202,-0.6334742,-0.7495992,-0.1629824
9.775382519,0.0335349,-0.6232324,-0.7519884,-0.2039555
9.795235634,-0.01536843,-0.6102048,-0.7513767,-0.2438737
9.815089703,-0.06379101,-0.5959415,-0.746375,-0.2834367
9.834943771,-0.1117829,-0.5769368,-0.7404162,-0.3210295
9.854796886,-0.1583347,-0.5562706,-0.731309,-0.3568019
9.874650478,-0.2050076,-0.5318614,-0.7204545,-0.3907276
9.894504547,-0.2510559,-0.5054618,-0.706378,-0.4232454
9.914357662,-0.2955823,-0.4783001,-0.6884148,-0.4545027
9.934211731,-0.3402194,-0.4473781,-0.6693528,-0.4823876
9.954064846,-0.3831851,-0.4154302,-0.6473365,-0.5081041
9.973918915,-0.4253593,-0.3813145,-0.6227749,-0.531458
9.993772507,-0.4658445,-0.345922,-0.594827,-0.5532947
10.013626099,-0.5034426,-0.3103324,-0.5642454,-0.573144
10.033479690,-0.5407816,-0.2722439,-0.5324858,-0.5886636
10.053332805,-0.5751917,-0.2338679,-0.4982169,-0.6023851
10.075668812,-0.611616,-0.1893329,-0.4567047,-0.6149205
10.095521927,-0.6410685,-0.1492866,-0.4175806,-0.6236975
10.115379333,-0.6661689,-0.1099237,-0.3762535,-0.6318201
10.135230064,-0.6903381,-0.06969582,-0.3349203,-0.6348478
10.155083179,-0.7116435,-0.0301303,-0.292374,-0.635453
10.174937248,-0.730346,0.01036299,-0.24696,-0.6341338
10.194790363,-0.744746,0.0503112,-0.2001181,-0.631983
10.214643955,-0.7562569,0.08957612,-0.1532679,-0.6270471
10.234498024,-0.7656335,0.1286505,-0.1056758,-0.6186393
10.254351139,-0.7715214,0.1671454,-0.05757914,-0.6083823
10.274205208,-0.7734217,0.2060258,-0.008423413,-0.5965976
10.294058800,-0.7711625,0.2438374,0.04092928,-0.5837843
10.313912392,-0.7675908,0.279653,0.08833341,-0.5669419
10.333765983,-0.7619393,0.31493,0.1361604,-0.5462191
10.353619099,-0.7505291,0.3504513,0.1839063,-0.5260191
10.373473167,-0.7355173,0.3851175,0.2313026,-0.5038109
10.393329143,-0.7179978,0.4177651,0.2765351,-0.4796948
10.415662289,-0.6962929,0.4516577,0.3258937,-0.4490013
10.435516357,-0.6736801,0.4803049,0.3692014,-0.4192615
10.455369472,-0.6471239,0.5084265,0.4101533,-0.3887609
10.475223541,-0.618414,0.534301,0.4496204,-0.3557463
10.495076656,-0.587772,0.5577424,0.48658,-0.3214263
10.514933586,-0.5548029,0.5790734,0.5215904,-0.2853745
10.534784317,-0.5198872,0.5975512,0.5550247,-0.2474366
10.554638863,-0.4820173,0.6150154,0.5850483,-0.2091918
10.574491501,-0.442485,0.6295192,0.6130523,-0.1694312
10.594345093,-0.4021022,0.6410802,0.6381972,-0.1290805
10.614198685,-0.3600174,0.6502624,0.6606448,-0.08787688
10.634052277,-0.3162813,0.6570724,0.680249,-0.04594287
10.653906345,-0.2716777,0.6619573,0.6961406,-0.004423954
10.673759460,-0.2265121,0.6626465,0.7105012,0.03751305
10.693613529,-0.1807791,0.6612608,0.7213966,0.07916672
10.713466644,-0.1344361,0.657119,0.7294765,0.1208854
10.733320713,-0.08757124,0.650422,0.7345833,0.1621641
10.753174305,-0.04129922,0.6406912,0.7370991,0.2027845
10.775509834,0.01130348,0.6255488,0.7374384,0.2477356
10.795363426,0.05686632,0.6106114,0.733812,0.2864738
10.815216541,0.1020538,0.5913259,0.7295877,0.3228745
10.835070610,0.1472224,0.5704968,0.7217439,0.3585696
10.854924679,0.1909632,0.5486624,0.7104701,0.39289
10.874777794,0.235551,0.5218806,0.6988997,0.4246447
10.894631386,0.2788769,0.4945403,0.6835973,0.4549503
10.914485455,0.3215534,0.4653361,0.6653917,0.4836807
10.934338570,0.3633951,0.4342013,0.6448363,0.5101243
10.954192638,0.4031764,0.4026674,0.6213912,0.5346103
10.974045753,0.4430684,0.3675581,0.5966974,0.5560315
10.993899822,0.4805575,0.3321754,0.5694628,0.5753813
11.013753414,0.5162013,0.2953424,0.5403019,0.5924612
11.033607006,0.5509276,0.2572831,0.5089694,0.6065161
11.053460598,0.582051,0.2196384,0.4746587,0.619921
11.073314667,0.6121573,0.1801866,0.4386754,0.6300694
11.093167782,0.6396044,0.1411947,0.4014891,0.6374984
11.115503788,0.6675852,0.09682812,0.3573204,0.6433536
11.135356903,0.6896057,0.05734897,0.3158862,0.646528
11.155210972,0.7084237,0.01835929,0.2734937,0.6477866
11.175064087,0.7250549,-0.02137623,0.2297361,0.6462872
11.194917679,0.7382704,-0.06048357,0.1856953,0.6429955
11.214771747,0.748656,-0.09953847,0.1405821,0.6375503
11.234624862,0.755917,-0.1379462,0.09500156,0.6302084
11.254482746,0.7601709,-0.1755245,0.04967609,0.6208792
11.274333000,0.7628723,-0.2127133,0.003547285,0.6077778
11.294186115,0.7613965,-0.2495019,-0.04239265,0.5940157
11.314039707,0.7567496,-0.2856735,-0.08870986,0.5783413
11.333893776,0.7491336,-0.320847,-0.1342716,0.5607625
11.353746891,0.7385792,-0.354908,-0.178837,0.5414664
11.373600960,0.7263728,-0.3877378,-0.2233041,0.5184638
11.393454552,0.7106491,-0.4197656,-0.266245,0.4944855
11.413308143,0.6919249,-0.4507878,-0.3087071,0.4683561
11.435643673,0.6689042,-0.4826482,-0.3545557,0.4365039
11.455497265,0.6465093,-0.508777,-0.393586,0.4060655
11.475350857,0.6213876,-0.5333489,-0.4324081,0.3729171
11.495204925,0.5925383,-0.5573637,-0.468424,0.3397802
11.515059948,0.5611603,-0.5794691,-0.5028799,0.3050472
11.534912109,0.5284083,-0.5988474,-0.5350657,0.2692555
11.554765701,0.4935135,-0.6163819,-0.5650899,0.2319885
11.574619293,0.4566683,-0.631336,-0.5934495,0.1931683
11.594472885,0.4175309,-0.6454238,-0.6180199,0.1541908
11.614326954,0.3777848,-0.6557378,-0.6410006,0.1141591
11.634180069,0.3375232,-0.6635793,-0.6609521,0.07423235
11.654034138,0.2963049,-0.6685694,-0.6787505,0.03381624
11.673887730,0.2539014,-0.6703351,-0.6948095,-0.007222495
11.693740845,0.2104076,-0.6718286,-0.7061929,-0.04789449
11.713594913,0.1665169,-0.6687729,-0.7167998,-0.08854624
11.733448982,0.1225739,-0.664072,-0.7239634,-0.1284076
11.753302097,0.07816549,-0.6571148,-0.728254,-0.1684158
11.773156166,0.03383743,-0.6458865,-0.7316156,-0.2074895
11.795491219,-0.0153861,-0.632571,-0.7303146,-0.2507692
11.815345287,-0.05948296,-0.6158542,-0.7286783,-0.2878206
11.835198879,-0.1025562,-0.5983564,-0.7234252,-0.3236286
11.855051994,-0.1454425,-0.5779208,-0.7163932,-0.3581374
11.874906063,-0.1880504,-0.5548046,-0.7075139,-0.3909995
11.894760132,-0.2294799,-0.5311997,-0.6951154,-0.4226205
11.914613247,-0.2717491,-0.5039006,-0.6816545,-0.4518974
11.934466839,-0.3126081,-0.475682,-0.6653857,-0.4794709
11.954320908,-0.3525963,-0.4458587,-0.6466579,-0.5053188
11.974174023,-0.3915479,-0.4142594,-0.6258811,-0.5291311
11.994028091,-0.4283482,-0.3825425,-0.6022213,-0.5514854
12.013882160,-0.4654825,-0.3479432,-0.5776343,-0.5702873
12.033735275,-0.5006087,-0.3127765,-0.5510029,-0.5870138
12.053588867,-0.5340545,-0.2767437,-0.5220305,-0.6019223
12.073442936,-0.5658841,-0.2399453,-0.490725,-0.6148317
12.093296051,-0.5946084,-0.2036413,-0.4568916,-0.6267766
12.113150120,-0.6226379,-0.1659871,-0.421859,-0.6351636
12.135485172,-0.6510456,-0.1241212,-0.3810418,-0.6420034
12.155343056,-0.6745358,-0.08618207,-0.3430588,-0.6453777
12.175192833,-0.6950547,-0.04810315,-0.3033461,-0.6474517
12.195046425,-0.7119774,-0.01055089,-0.2627243,-0.6485218
12.214900017,-0.7279422,0.02742138,-0.2213462,-0.645741
12.234754085,-0.7407932,0.06453238,-0.1796243,-0.6414233
12.254607200,-0.7513233,0.1015554,-0.1364552,-0.6349861
12.274461269,-0.758894,0.1381624,-0.0924736,-0.6269507
12.294314861,-0.762767,0.1744739,-0.04837666,-0.6180878
12.314168453,-0.7646472,0.2104727,-0.003575161,-0.6063256
12.334022045,-0.7635481,0.245114,0.04072465,-0.5931969
12.353876114,-0.7599291,0.2793866,0.0852406,-0.577765
12.373729229,-0.7534922,0.3130013,0.1293816,-0.5605065
12.393583298,-0.7431612,0.3463392,0.172693,-0.5427387
12.413436890,-0.7318415,0.3779645,0.2156962,-0.5212038
12.433290958,-0.7170718,0.4087395,0.257032,-0.4993017
12.455626011,-0.6983044,0.4417194,0.3029779,-0.471261
12.475480080,-0.679499,0.4691141,0.342639,-0.4443412
12.495333195,-0.6574652,0.4958919,0.380787,-0.4164848
12.515187263,-0.6339391,0.5202838,0.4184666,-0.3859264
12.535040855,-0.6076963,0.5434815,0.4537703,-0.3550394
12.554893970,-0.5794993,0.5645732,0.4882412,-0.3220027
12.574748039,-0.5489468,0.5843563,0.5202981,-0.2882752
12.594602108,-0.5164221,0.6024618,0.5500904,-0.2537245
12.614455223,-0.4821843,0.6181078,0.5785663,-0.2175539
12.634309292,-0.4460856,0.6325302,0.6038378,-0.1814408
12.654162884,-0.409142,0.6437404,0.6277916,-0.1438978
12.674015999,-0.3712415,0.6530144,0.6489105,-0.1062759
12.693870068,-0.3321953,0.6601932,0.6676698,-0.06808654
12.733577728,-0.2517309,0.6668042,0.6989608,0.009208447
12.753431797,-0.2106719,0.6655645,0.7120119,0.04803973
12.773284912,-0.1689137,0.6629168,0.7219062,0.08653583
12.793142319,-0.126931,0.6579593,0.7294284,0.1246592
12.815474510,-0.0789156,0.6487478,0.7359256,0.1671517
12.835328102,-0.03656878,0.6398818,0.7376606,0.204202
12.855181217,0.006017901,0.6269805,0.7386999,0.2404355
12.875034809,0.04837058,0.6128603,0.7365742,0.27595
12.894888878,0.09032096,0.5966228,0.7321904,0.3104967
12.914741993,0.1324323,0.5771458,0.7266073,0.3435607
12.934596062,0.1733585,0.5573977,0.7176136,0.3753835
12.954450130,0.215013,0.5334587,0.7083311,0.4050752
12.974303722,0.2559761,0.5084518,0.6962211,0.4334244
12.994156837,0.2962525,0.4819754,0.6816714,0.4603107
13.014014244,0.3357795,0.4539668,0.664515,0.4860182
13.033864975,0.373108,0.4262537,0.6440796,0.5107712
13.053718090,0.4102409,0.3959421,0.6233251,0.5320016
13.073571682,0.4460486,0.3645946,0.600777,0.5511857
13.093430519,0.4807618,0.332024,0.5760776,0.568674
13.113278866,0.5140656,0.2984491,0.5486554,0.5850381
13.135614872,0.5489665,0.2607493,0.5160303,0.600821
13.155467987,0.5794069,0.2257001,0.4855679,0.6117175
13.175322056,0.607418,0.1909149,0.4533632,0.6210347
13.195176124,0.6337695,0.1558024,0.4193976,0.6283271
13.215029716,0.658536,0.1198248,0.3833731,0.6337389
13.234882831,0.6787149,0.08473591,0.3444665,0.6404189
13.254736900,0.6972423,0.04886354,0.3051755,0.6441747
13.274590969,0.7139478,0.01354482,0.2671628,0.644474
13.294444084,0.7297099,-0.02187674,0.2291076,0.6412349
13.314300060,0.7437155,-0.05730091,0.1898762,0.6357503
13.334151745,0.7540023,-0.09260963,0.1491535,0.6303052
13.354005813,0.762552,-0.1275779,0.1064134,0.6225286
13.373858929,0.7670878,-0.162092,0.06363241,0.6147202
13.393712997,0.7703758,-0.1956189,0.02069726,0.6036999
13.413566589,0.7710258,-0.2289765,-0.0227471,0.5909307
13.433419704,0.7665869,-0.2622089,-0.06620144,0.5795135
13.453273773,0.7608511,-0.2948395,-0.1097932,0.5645779
13.473127842,0.7522122,-0.3267636,-0.1518126,0.548619
13.495462894,0.7409351,-0.3611381,-0.1983443,0.5271446
13.515316963,0.7282696,-0.3910552,-0.2387312,0.5062945
13.535170555,0.7134376,-0.4194699,-0.2777486,0.4842883
13.555027008,0.6970278,-0.4464053,-0.316947,0.4593982
13.574877739,0.6781353,-0.4720523,-0.3544868,0.4338959
13.594731808,0.6575866,-0.4959705,-0.3914998,0.4061385
13.614585400,0.6345567,-0.5186808,-0.427468,0.3771031
13.634438515,0.6083168,-0.5410093,-0.4613491,0.3479139
13.654292583,0.5807156,-0.5609227,-0.4946687,0.3163316
13.674146652,0.5511511,-0.5795527,-0.5252906,0.28469
13.693999767,0.5201915,-0.5957786,-0.555034,0.251025
13.713853836,0.4872762,-0.6105665,-0.5826082,0.2167156
13.733707428,0.4522861,-0.6246284,-0.6071603,0.1823751
13.753561497,0.416697,-0.6350651,-0.6309841,0.1467739
13.773414612,0.3799077,-0.6441265,-0.65201,0.1108229
13.793268681,0.3425071,-0.6508589,-0.6709495,0.07433636
13.815606594,0.2984407,-0.6559235,-0.6900814,0.03335886
13.835457802,0.2591804,-0.6590656,-0.7036157,-0.003239503
13.855311394,0.2194587,-0.6589926,-0.7159666,-0.03982562
13.875165462,0.1792724,-0.6579903,-0.7250985,-0.07596005
13.895018578,0.1387867,-0.6532162,-0.7335185,-0.1123606
13.914872646,0.09814248,-0.6468852,-0.7392943,-0.1482533
13.934726238,0.05729118,-0.6388059,-0.7426873,-0.1835428
13.954579830,0.01639881,-0.6278881,-0.7446781,-0.2181044
13.974433422,-0.02406757,-0.6161933,-0.7436645,-0.251629
13.994287491,-0.0654135,-0.5998497,-0.7427748,-0.2842789
14.014141083,-0.106055,-0.5830996,-0.7384872,-0.3162459
14.033994674,-0.1461959,-0.5648173,-0.7320003,-0.3470033
14.053848266,-0.18628,-0.543989,-0.7241318,-0.3763462
14.073702335,-0.2252815,-0.5227513,-0.7135457,-0.404301
14.093555927,-0.2643452,-0.4981619,-0.7026101,-0.4300264
14.113409519,-0.3030319,-0.4726833,-0.6888425,-0.4548249
14.133263111,-0.3413468,-0.4462881,-0.6724707,-0.4782467
14.155598640,-0.3837155,-0.4148225,-0.6515219,-0.5028234
14.175452232,-0.4193125,-0.3866024,-0.6307645,-0.5229524
14.195306301,-0.4549418,-0.356406,-0.6084352,-0.5407743
14.215159893,-0.4889122,-0.3259342,-0.5839978,-0.5570511
14.235013485,-0.5212193,-0.2948947,-0.5574879,-0.572016
14.254869461,-0.5525545,-0.262714,-0.5298161,-0.5844548
14.274721145,-0.5810498,-0.2309755,-0.5002467,-0.5961645
14.294575214,-0.6092482,-0.1977403,-0.4696286,-0.6048073
14.314428329,-0.6353955,-0.1647958,-0.4376892,-0.6116948
14.334281921,-0.6597349,-0.1316221,-0.4043591,-0.6168848
14.354137897,-0.6826259,-0.09810014,-0.3699239,-0.6198241
14.373989105,-0.7027772,-0.06486813,-0.3339471,-0.6220956
14.393843174,-0.7215549,-0.0309623,-0.2962399,-0.6223097
14.413696766,-0.7375506,0.00203731,-0.2574387,-0.6215848
14.433550835,-0.7517952,0.0349486,-0.2176899,-0.6187255
14.453403950,-0.7642006,0.06782903,-0.1772882,-0.6136716
14.473258018,-0.7724548,0.1003883,-0.1358072,-0.6094422
14.495594025,-0.7802892,0.1369037,-0.08854938,-0.6009932
14.515447140,-0.7839215,0.1683726,-0.04693406,-0.5929101
14.535300732,-0.7860835,0.1994679,-0.005107323,-0.5821398
14.555154800,-0.7857789,0.2300595,0.0364741,-0.5700186
14.575007915,-0.7825832,0.2600713,0.07756418,-0.5572592
14.594861984,-0.7781776,0.2893862,0.1189665,-0.5414514
14.614716053,-0.7702505,0.3182009,0.1595205,-0.5259687
14.634569645,-0.7606766,0.3459881,0.2001148,-0.5081779
14.654427051,-0.7495216,0.3726114,0.240082,-0.4882276
14.674276829,-0.7352632,0.3988275,0.2787646,-0.4682333
14.694130897,-0.7191794,0.4241081,0.3174373,-0.445841
14.713984489,-0.7006664,0.4484536,0.3540632,-0.4233469
14.733838558,-0.6806601,0.4711389,0.3904834,-0.3985978
14.753695965,-0.6588729,0.4923824,0.4257503,-0.3725727
14.773545742,-0.6349025,0.512753,0.4591845,-0.3460639
14.793404102,-0.6097206,0.5308877,0.4924483,-0.3170505
14.813253403,-0.5816017,0.5490879,0.5229966,-0.2886934
14.835588455,-0.5495356,0.5660546,0.5562733,-0.2545194
14.855442524,-0.5188885,0.5797721,0.5841033,-0.2237632
14.875295639,-0.4865035,0.5923379,0.6098598,-0.19274
14.895149708,-0.4526705,0.6029101,0.6344274,-0.1603691
14.915003300,-0.4175177,0.6128859,0.6558546,-0.1285772
14.934857368,-0.381956,0.6193671,0.6767738,-0.09538783
14.954710484,-0.3453412,0.6245633,0.6952536,-0.06253144
14.974564552,-0.3078986,0.6284829,0.7113069,-0.02962452
14.994418144,-0.2699705,0.6289814,0.726712,0.003927968
15.014272213,-0.231664,0.6290927,0.7388071,0.03695649
15.034125328,-0.1924047,0.6265585,0.74972,0.07037107
15.053979397,-0.1529144,0.6222056,0.7585881,0.1031949
15.073833465,-0.1129767,0.6167406,0.7649459,0.1354711
15.093687057,-0.07250864,0.6075312,0.7708594,0.1674866
15.113540172,-0.03228934,0.5994092,0.7724172,0.199161
15.133394241,0.008165173,0.5869843,0.774078,0.2298116
15.153248310,0.04865749,0.5742008,0.7726282,0.2599983
15.173101902,0.08851187,0.56015,0.7691156,0.2889398
15.195437431,0.1339499,0.5405538,0.7641352,0.3202874
15.215291023,0.1734283,0.5228758,0.7566903,0.347233
15.235145092,0.2132894,0.5017115,0.7489063,0.3722363
15.254998207,0.25236,0.4809852,0.7373087,0.3974557
15.274852276,0.2910165,0.4588233,0.7242538,0.4205646
15.294707298,0.3294848,0.434717,0.7096521,0.4421337
15.314559936,0.3666418,0.4100398,0.6930293,0.4623622
15.334413051,0.4036486,0.3838958,0.6743831,0.4811723
15.354267120,0.4396518,0.3567089,0.6544328,0.4978054
15.374120712,0.4742985,0.3296614,0.6318208,0.513609
15.393974781,0.5082668,0.3011403,0.607732,0.5275118
15.413828850,0.5402999,0.2730084,0.581623,0.5402635
15.433681965,0.5716365,0.2436291,0.5541419,0.5508454
15.453535557,0.6011214,0.2142043,0.5249327,0.5602165
15.473389625,0.6289524,0.1843989,0.4941172,0.5682355
15.493243694,0.6552717,0.1542008,0.4616104,0.5747908
15.515578747,0.6820887,0.1209263,0.4243363,0.5802569
15.535432815,0.7053875,0.09025391,0.390208,0.5819346
15.555286407,0.7260009,0.06001768,0.3545921,0.5832773
15.575139522,0.7442907,0.02993291,0.3174523,0.5839409
15.594993591,0.7608841,-5.092369E-06,0.2794096,0.5827634
15.614847660,0.7743237,-0.02928146,0.2404311,0.5817095
15.634701252,0.7872421,-0.05876635,0.2007338,0.577174
15.654554844,0.7974392,-0.08748353,0.1603181,0.5721564
15.674408436,0.8052499,-0.1161477,0.1192013,0.5661279
15.694262505,0.8111098,-0.1444566,0.07805194,0.5583624
15.714116096,0.8139228,-0.1722147,0.03726283,0.5505551
15.733970165,0.8162603,-0.1996599,-0.004084313,0.5389488
15.753823280,0.8153431,-0.2266273,-0.04536077,0.5276607
15.773677349,0.8119966,-0.2532654,-0.0866353,0.5154028
15.793530941,0.8063157,-0.2795604,-0.1275998,0.5020426
15.813385010,0.7986884,-0.3046721,-0.1675225,0.4876838
15.833238125,0.7893476,-0.3295461,-0.2076266,0.4710079
15.855574131,0.7762367,-0.3563418,-0.2512407,0.4516445
15.875428200,0.7626196,-0.3793802,-0.2898284,0.432561
15.895281315,0.7472994,-0.4012244,-0.327597,0.4121533
15.915135384,0.7294701,-0.4225252,-0.3641132,0.3916565
15.934988976,0.7105278,-0.4421495,-0.4006557,0.3684519
15.954843044,0.6889187,-0.4613526,-0.4355018,0.3457032
15.974696636,0.665777,-0.479107,-0.4698087,0.3210993
15.994550228,0.6405947,-0.4958787,-0.5026888,0.2960986
16.014403820,0.6131696,-0.5122281,-0.5335491,0.2712901
16.034257889,0.585005,-0.5257971,-0.5642169,0.2441172
16.054111480,0.5551637,-0.5385287,-0.5926734,0.2171311
16.073965072,0.5234288,-0.5503101,-0.6197088,0.1891285
16.093818664,0.4907249,-0.5604221,-0.6449303,0.1606509
16.113672733,0.4564725,-0.5702459,-0.6674743,0.1325064
16.133526802,0.4222169,-0.5759125,-0.6900278,0.1026979
16.153384685,0.3871072,-0.5811946,-0.7096596,0.07329082
16.173233509,0.3510945,-0.5841063,-0.7282338,0.04307437
16.195569515,0.3091057,-0.5864396,-0.746377,0.009544411
16.215422630,0.2709938,-0.5867074,-0.7606274,-0.02025167
16.235276699,0.2320635,-0.5841416,-0.7739734,-0.05017729
16.255130768,0.1923829,-0.5825996,-0.7834986,-0.07952386
16.274984360,0.1521596,-0.5774931,-0.7924762,-0.1093533
16.294838428,0.1116677,-0.57155,-0.7989296,-0.138564
16.314691543,0.07135209,-0.5645673,-0.8030227,-0.1671966
16.334545612,0.03084489,-0.5535719,-0.8069944,-0.1949214
16.354399204,-0.009620326,-0.5432307,-0.8075144,-0.2221618
16.374253273,-0.05027989,-0.5303738,-0.8067392,-0.2489479
16.394106865,-0.09049711,-0.5169542,-0.8034856,-0.2749673
16.413960457,-0.1301636,-0.5023313,-0.7983626,-0.2999424
16.433814049,-0.1698753,-0.4851606,-0.7922929,-0.3235137
16.453668117,-0.2089692,-0.4674096,-0.7841756,-0.3457691
16.473522186,-0.2484103,-0.4475978,-0.7745744,-0.3668931
16.493375778,-0.2870403,-0.4276771,-0.7624134,-0.3873676
16.513228893,-0.3249799,-0.4070792,-0.7482356,-0.4067501
16.535564899,-0.3672779,-0.3820662,-0.7304618,-0.4268319
16.575272083,-0.4395525,-0.3356763,-0.6935571,-0.4579532
16.595126152,-0.4746662,-0.311099,-0.672659,-0.4712397
16.614979744,-0.5084369,-0.2863967,-0.6496102,-0.483842
16.634833813,-0.5409551,-0.2610215,-0.62523,-0.4949248
16.654687405,-0.5720398,-0.2356279,-0.5995364,-0.504414
16.674540996,-0.6024588,-0.2093136,-0.5721925,-0.5123031
16.694394588,-0.6310267,-0.1832303,-0.5431884,-0.5194284
16.714248657,-0.6582752,-0.1568581,-0.51263,-0.5252689
16.734102726,-0.6840948,-0.1302421,-0.480604,-0.52981
16.753956318,-0.7074496,-0.1041606,-0.4475998,-0.5338048
16.773809433,-0.7301872,-0.07749436,-0.4132625,-0.535409
16.793663502,-0.7506916,-0.05129233,-0.3779662,-0.5362837
16.813517570,-0.769509,-0.02520107,-0.3416733,-0.5358244
16.833371162,-0.786661,0.0009358141,-0.3042521,-0.5340616
16.853225231,-0.8006689,0.02632746,-0.265995,-0.5330201
16.875560284,-0.815495,0.05531195,-0.2225726,-0.5282022
16.895414352,-0.8261385,0.08037546,-0.1835988,-0.5234063
16.915267944,-0.8348875,0.10543,-0.1435875,-0.5175496
16.935121536,-0.8418369,0.1300516,-0.1031453,-0.5102801
16.954975128,-0.8458251,0.1541631,-0.06283259,-0.503481
16.974829197,-0.8485175,0.1782154,-0.02198575,-0.49437
16.994683266,-0.8483434,0.2016494,0.01834304,-0.4857387
17.014536858,-0.8469722,0.2244336,0.05878038,-0.4748052
17.034390926,-0.8435413,0.2468703,0.0991003,-0.4629253
17.054244041,-0.8376086,0.268878,0.1386044,-0.4511462
17.074098110,-0.8309341,0.2900681,0.1787307,-0.4359953
17.093951702,-0.8210542,0.3111775,0.2177364,-0.4222052
17.113805771,-0.8103562,0.3311057,0.2562353,-0.4057868
17.133659363,-0.7977751,0.3504678,0.2941464,-0.3883718
17.153512955,-0.7823878,0.3695583,0.3313428,-0.3716658
17.173366546,-0.7659363,0.3872526,0.368604,-0.352329
17.193220615,-0.7473207,0.404494,0.4040381,-0.3335826
17.215556621,-0.7247859,0.4223934,0.4433722,-0.3103511
17.235409736,-0.7030637,0.4369807,0.4773915,-0.2889191
17.255263328,-0.6788924,0.4516479,0.5098607,-0.2679345
17.275117397,-0.6532758,0.4646847,0.5419199,-0.2454572
17.294971466,-0.6258219,0.477594,0.5716658,-0.223778
17.314825058,-0.597323,0.4881608,0.6012226,-0.2001581
17.334678650,-0.5675939,0.4975749,0.6291558,-0.1762014
17.354532242,-0.5358009,0.507152,0.6550303,-0.1525683
17.374386310,-0.5033094,0.5138882,0.6804686,-0.127234
17.394239902,-0.4690893,0.5219454,0.7025216,-0.1030491
17.414093971,-0.4348892,0.5260987,0.7243736,-0.07747243
17.433947086,-0.3998357,0.528635,0.7447298,-0.0517837
17.453801155,-0.3634843,0.53168,0.762311,-0.02655324
17.473654747,-0.3263954,0.5319293,0.779195,-0.000419719
17.493508816,-0.2887814,0.532383,0.7932063,0.02500479
17.513365269,-0.2502588,0.5301394,0.8064494,0.05088974
17.533216476,-0.2111033,0.5277066,0.817166,0.07634449
17.555552006,-0.1667434,0.5234312,0.8270037,0.1044458
17.575405598,-0.1264466,0.5168475,0.8347285,0.1293671
17.595259666,-0.08612289,0.5130517,0.8380226,0.1539694
17.615115642,-0.0454457,0.5039061,0.8419613,0.1781632
17.634966850,-0.005209665,0.4951865,0.8429849,0.2019091
17.654820442,0.03472541,0.4850427,0.8423873,0.2248092
